,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.62714684009552,0.4910988509654999,0.13727998733520508,0.6139700412750244,0.5130393505096436,-0.0030491254292428493,0.6598175764083862,0.5327578186988831,0.11085772514343262,0.6148374080657959,0.572384238243103,0.051093634217977524,0.6724153161048889,0.5892782807350159,0.19423863291740417,0.6239355802536011,0.5926253795623779,0.1865002065896988,0.6562650203704834,0.5716949105262756,0.2965223789215088,0.6024371981620789,0.6562994122505188,-0.06659772992134094,0.6164631247520447,0.6713352203369141,0.06650916486978531,0.537484884262085,0.6050478219985962,-0.07907919585704803,0.5464795231819153,0.6173781156539917,0.039710741490125656,0.4979704022407532,0.6970533132553101,-0.09956104308366776,0.5029695630073547,0.6920526027679443,0.023467984050512314,0.49302658438682556,0.7282171249389648,-0.09998726099729538,0.500333309173584,0.7219505310058594,0.020760655403137207,0.46405306458473206,0.690264105796814,-0.0997593104839325,0.4722377061843872,0.6890450119972229,0.018230551853775978
1,0.6290099620819092,0.48801565170288086,0.09910500794649124,0.6088117361068726,0.5202216506004333,-0.0338149257004261,0.6615632772445679,0.537641704082489,0.05973758175969124,0.5988949537277222,0.5486847758293152,0.05816187337040901,0.6782341003417969,0.5811635255813599,0.18194261193275452,0.6103842258453369,0.5399195551872253,0.22401092946529388,0.6624270081520081,0.5631162524223328,0.3079986572265625,0.5938717722892761,0.6606963872909546,-0.05992494523525238,0.6172235608100891,0.6714339852333069,0.059811461716890335,0.5327200293540955,0.6176980137825012,-0.05105274170637131,0.5617308616638184,0.6172277331352234,0.062217921018600464,0.4975924491882324,0.7085020542144775,-0.01940775103867054,0.5089960098266602,0.6876558661460876,0.12974123656749725,0.4951303005218506,0.7351740598678589,-0.013540290296077728,0.5057425498962402,0.7175160646438599,0.1351480633020401,0.4654689431190491,0.6900249123573303,-0.011912857182323933,0.4968676269054413,0.6749144792556763,0.1386544108390808
2,0.6287208795547485,0.49575600028038025,0.023158341646194458,0.6027300357818604,0.5435260534286499,-0.06981582939624786,0.6615242958068848,0.5570499897003174,-0.013051049783825874,0.6005364656448364,0.5512176156044006,0.033604174852371216,0.6696191430091858,0.5852894186973572,0.11455849558115005,0.6161317825317383,0.5563715100288391,0.17542648315429688,0.6538586020469666,0.5607556700706482,0.26525750756263733,0.5870974063873291,0.683247447013855,-0.0411442406475544,0.6178831458091736,0.6929458379745483,0.04104307293891907,0.5304509997367859,0.6283983588218689,0.03819127008318901,0.6138902902603149,0.6168696880340576,0.21075934171676636,0.4975791871547699,0.7104929685592651,0.11841970682144165,0.6055216789245605,0.6534024477005005,0.367196261882782,0.496692955493927,0.7361315488815308,0.13048774003982544,0.6049932837486267,0.6649678349494934,0.3844778537750244,0.47281405329704285,0.6919071674346924,0.1399661749601364,0.5955854058265686,0.6374905705451965,0.405544251203537
3,0.6248591542243958,0.5147218108177185,-0.013147411867976189,0.5959954857826233,0.5663530826568604,-0.08456479758024216,0.661225438117981,0.5729297995567322,-0.05289144814014435,0.5823142528533936,0.5935148000717163,0.015621846541762352,0.6653186678886414,0.6144593358039856,0.07077006250619888,0.5951741337776184,0.5726611614227295,0.134585902094841,0.6478176712989807,0.5776911973953247,0.23108315467834473,0.5820963382720947,0.6921899914741516,-0.026890767738223076,0.6182115077972412,0.7004839777946472,0.02667086198925972,0.5308829545974731,0.634236216545105,0.07663226872682571,0.635440468788147,0.617737352848053,0.19786769151687622,0.49808207154273987,0.7094814777374268,0.19091328978538513,0.6284247636795044,0.6433327794075012,0.3608326315879822,0.4972318112850189,0.7342109680175781,0.20687958598136902,0.6261096000671387,0.6523038744926453,0.3793184459209442,0.47758254408836365,0.6906363368034363,0.22730757296085358,0.6282334327697754,0.6247771978378296,0.407021701335907
4,0.62015700340271,0.5351108312606812,-0.0028874778654426336,0.5946901440620422,0.5863725543022156,-0.10556472092866898,0.6594774127006531,0.5833614468574524,-0.029527241364121437,0.5715230703353882,0.6008487343788147,-0.023366698995232582,0.6653889417648315,0.6265752911567688,0.09072309732437134,0.5769637823104858,0.570708155632019,0.11388567090034485,0.6482858657836914,0.5823036432266235,0.22521786391735077,0.5814296007156372,0.7079384922981262,-0.03986598178744316,0.6160562634468079,0.7057798504829407,0.03971116989850998,0.5331692099571228,0.6508145928382874,0.03697410225868225,0.6035880446434021,0.6114627122879028,0.16496814787387848,0.4981299340724945,0.7160560488700867,0.1416245549917221,0.5717703104019165,0.6470866799354553,0.2784927487373352,0.4976831376552582,0.7387663125991821,0.15545062720775604,0.5688509345054626,0.6628652811050415,0.2906339466571808,0.4762786030769348,0.6975429654121399,0.17021340131759644,0.5558288097381592,0.6209506988525391,0.3061056137084961
5,0.6180651187896729,0.5363286733627319,-0.06954961270093918,0.5947475433349609,0.5991005301475525,-0.15493115782737732,0.6548017859458923,0.5879509449005127,-0.07120350748300552,0.5548050999641418,0.6218873858451843,-0.12361069768667221,0.6542688608169556,0.6218553185462952,0.0444616861641407,0.5275924205780029,0.5758812427520752,-0.07294256240129471,0.6337338089942932,0.580105721950531,0.1408860683441162,0.5830099582672119,0.7145938277244568,-0.03203045576810837,0.6166242957115173,0.7033120393753052,0.03195730969309807,0.5333105325698853,0.6468309164047241,0.04883082956075668,0.6266217827796936,0.605293869972229,0.16605144739151,0.4985752999782562,0.7140156626701355,0.17301249504089355,0.6086446642875671,0.621998131275177,0.31889769434928894,0.4979024827480316,0.7360126972198486,0.18823394179344177,0.6052067279815674,0.6317733526229858,0.33556684851646423,0.4749314486980438,0.695582389831543,0.199410080909729,0.6017128825187683,0.5950179696083069,0.3572712540626526
6,0.6111359000205994,0.5396811366081238,-0.09821669012308121,0.5919368267059326,0.6110712289810181,-0.1782517284154892,0.6507304310798645,0.5878596901893616,-0.08342598378658295,0.5484223961830139,0.6564639806747437,-0.1423856019973755,0.6445343494415283,0.6180042028427124,0.028933802619576454,0.5198280215263367,0.6138625741004944,-0.082828089594841,0.6187872290611267,0.5811852812767029,0.10618280619382858,0.5802327394485474,0.7151798605918884,-0.034800413995981216,0.6146966814994812,0.7047538757324219,0.03472278267145157,0.5348719954490662,0.6513320207595825,0.06802719831466675,0.6138666272163391,0.6054542064666748,0.16604819893836975,0.5055217742919922,0.6958405375480652,0.24554771184921265,0.5867897868156433,0.640123188495636,0.3200208246707916,0.5018905997276306,0.7123416662216187,0.26656046509742737,0.5838736295700073,0.6563756465911865,0.3366256058216095,0.48661646246910095,0.6684364676475525,0.2860085666179657,0.5726612210273743,0.6205403208732605,0.35577183961868286
7,0.6036942005157471,0.5426585674285889,-0.11048601567745209,0.5842465162277222,0.6111989617347717,-0.1691303551197052,0.6487303376197815,0.5851719379425049,-0.1010543629527092,0.5467758178710938,0.6773918271064758,-0.11864783614873886,0.6535028219223022,0.6182984113693237,0.016469676047563553,0.5235344767570496,0.650315523147583,-0.02367393672466278,0.634774923324585,0.580946683883667,0.12494829297065735,0.5782553553581238,0.7174159288406372,-0.022021671757102013,0.6150229573249817,0.7098369598388672,0.02193830907344818,0.5525948405265808,0.6265392899513245,0.06639669835567474,0.6384312510490417,0.596157431602478,0.12046777456998825,0.5456355810165405,0.6432469487190247,0.2446794956922531,0.6334977149963379,0.6247124075889587,0.27161192893981934,0.5481083989143372,0.6506403088569641,0.26584458351135254,0.632206380367279,0.6351452469825745,0.28611817955970764,0.5331770181655884,0.6284512877464294,0.27833613753318787,0.6315649747848511,0.6049801707267761,0.2963770627975464
8,0.5986209511756897,0.5444132685661316,-0.16040073335170746,0.5811542868614197,0.6105151772499084,-0.1831318736076355,0.6468505859375,0.5817354917526245,-0.11213299632072449,0.5418030023574829,0.6776526570320129,-0.12727802991867065,0.6569809913635254,0.6244956851005554,0.006114295218139887,0.518558919429779,0.6924436092376709,-0.02586633898317814,0.6398687958717346,0.6033657789230347,0.11727948486804962,0.5773923397064209,0.7264600396156311,-0.031090766191482544,0.6144442558288574,0.7063064575195312,0.030997391790151596,0.5358918309211731,0.6307143568992615,0.04278510436415672,0.6283136606216431,0.6003768444061279,0.14250199496746063,0.5259349346160889,0.6671377420425415,0.24867920577526093,0.6083066463470459,0.6509977579116821,0.30209362506866455,0.5277354121208191,0.6803486347198486,0.27353018522262573,0.6014296412467957,0.6648414134979248,0.3191799819469452,0.5064254999160767,0.6506885886192322,0.31175461411476135,0.6053805351257324,0.6376773118972778,0.33921194076538086
9,0.5918081998825073,0.5420021414756775,-0.05970050394535065,0.573605477809906,0.6037552356719971,-0.11679701507091522,0.6380621194839478,0.5783710479736328,-0.05949133262038231,0.5485239624977112,0.6626045107841492,-0.049421679228544235,0.6570569276809692,0.6008029580116272,0.04040701687335968,0.5313032865524292,0.6741393804550171,0.06581924110651016,0.6344502568244934,0.6013689637184143,0.14615505933761597,0.5748913884162903,0.7214062213897705,-0.027920756489038467,0.6123051643371582,0.7199772596359253,0.0277835913002491,0.5325009226799011,0.6345483660697937,0.1012188121676445,0.622891366481781,0.6340199708938599,0.16586749255657196,0.5228927135467529,0.6711358428001404,0.27332064509391785,0.6050893664360046,0.6646828055381775,0.3604047894477844,0.5221047401428223,0.6832476258277893,0.2951635718345642,0.6010117530822754,0.6759518384933472,0.38161569833755493,0.49849697947502136,0.6560070514678955,0.33201202750205994,0.6034528613090515,0.6422834992408752,0.4137537181377411
